"RELEASE_NUMBER","INTERVIEW_ID","AGE","OCC_2010","HOURLY.REGULAR.RATE","YRS.PRES.EMP","WAGES","WTR.GRADUATED","YR.WRKED.FULLTIME","WORK.WEEKS","TOTAL.HOURS","COMPLETED.ED","SEX_1","SEX_2","RACE_1","RACE_2","RACE_3","RACE_4","RACE_5","RACE_7","RACE_9","CURRENT.REGION_1","CURRENT.REGION_2","CURRENT.REGION_3","CURRENT.REGION_4","CURRENT.REGION_5","CURRENT.REGION_6","YEAR_2017","YEAR_2019","occupation_des","soc_code"
2,3900,76,9130,0,0,800,1,26,20,120,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,5147,50,2320,0,13,75000,1,13,50,3000,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,4502,48,4110,3.15,0,12877,2,20,32,1318,14,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,4867,26,4720,9.75,1,11000,1,0,52,1393,13,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,4653,25,9620,10.58,2,22000,3,3,51,2032,10,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,6205,62,0,0,0,0,1,36,0,0,14,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,4669,41,6260,0,0,0,1,10,52,2080,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,1002,35,4850,22.5,13,48000,1,6,50,2200,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,816,63,6200,0,8,47700,1,28,50,2000,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,4722,80,0,0,0,0,1,27,0,0,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,4429,57,600,0,0,0,1,12,48,2400,15,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,6123,53,4040,10.5,1,28000,1,15,43,1505,12,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,7770,23,4200,18.54,1,18000,1,1,20,800,16,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,4240,69,5620,11.25,6,19700,1,18,49,1372,12,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,4719,87,0,0,0,0,1,37,0,0,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,4170,57,9130,8,5,19000,1,5,34,1201,15,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,4346,34,5850,11.25,0,20000,2,14,43,1708,13,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,1730,70,4700,0,0,45000,1,20,52,2080,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,2165,19,4610,10.25,0,6000,3,0,17,507,10,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,2077,43,6200,0,0,240000,1,0,52,2860,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,1710,73,0,0,0,0,1,33,0,0,13,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,972,71,4850,0,0,63000,1,50,26,650,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,1409,62,120,0,11,4e+05,1,2,48,2178,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,2094,57,120,0,15,145000,1,3,48,2629,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,1678,33,9800,0,12,158000,1,0,47,2350,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,1324,26,0,0,0,0,1,0,0,0,17,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NA,NA
2,1795,60,9800,125,37,251000,1,2,49,1960,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,1595,30,710,0,0,27000,1,4,27,1220,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,2625,48,4700,0,0,85000,1,3,52,4160,14,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,3538,47,7000,0,0,30000,1,6,52,4160,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,22,67,0,0,0,0,3,10,0,0,9,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,2657,81,0,0,0,0,3,3,0,0,11,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,2586,60,4200,22.5,26,46000,1,3,48,1930,16,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,3637,37,2900,0,6,49000,1,1,51,2040,16,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,5550,63,0,0,0,0,2,35,0,0,14,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,7787,43,840,0,4,118000,1,7,46,2760,17,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,NA,NA
2,6662,42,6200,0,0,78000,2,13,49,2196,11,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,9102,52,0,0,0,0,1,0,0,0,12,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,6617,39,9600,13.28,6,30000,1,10,49,2598,14,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,7330,34,3520,10,1,17000,2,2,52,2080,14,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,878,38,5000,0,12,96600,1,3,46,2552,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,2072,70,10,0,0,1300000,1,18,52,3120,15,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,415,70,0,0,0,0,1,20,0,0,14,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,496,38,430,0,4,48000,1,3,49,340,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,478,36,6230,25,0,20000,1,7,21,518,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,4944,66,0,0,0,0,1,16,0,0,16,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,NA,NA
2,7956,59,4230,9.75,0,400,2,4,2,56,11,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,5118,44,4950,0,0,43000,1,15,52,2860,12,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,8560,47,7350,0,4,40300,1,29,50,3000,14,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,5894,28,310,0,0,15000,1,4,51,3060,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,4765,27,220,0,0,15700,1,9,52,2340,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,32,55,8740,14.25,2,26000,2,23,51,2099,14,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,8999,56,7000,0,13,0,1,24,50,2739,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,5376,32,3800,21.5,14,48000,1,8,49,1960,16,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,8130,29,7200,0,12,33467,2,7,51,2056,11,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,8950,77,0,0,0,0,2,0,0,0,10,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,4081,27,140,21.5,6,30000,1,2,38,1600,14,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,2978,75,0,0,0,0,1,25,0,0,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,3201,48,4850,0,4,197000,1,5,49,2450,13,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,2587,24,0,0,0,0,3,0,0,0,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,3636,57,340,0,0,85000,1,39,36,1607,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,7404,64,4350,0,4,9000,1,14,52,780,17,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,7438,64,5240,11.22,15,14650,1,20,38,1152,17,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,7855,54,4230,0,0,17000,1,12,52,1976,14,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,5260,37,430,0,1,59738,1,5,50,2232,17,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,6338,31,5620,11,9,22000,1,3,49,1880,12,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,8898,29,7200,0,3,50000,1,11,52,2080,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,9528,26,7110,0,0,35000,3,0,35,2100,10,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,9097,28,8740,0,2,18000,1,7,52,3108,13,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,9116,31,430,0,9,95000,1,13,49,3185,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,1359,72,0,0,0,0,3,30,0,0,11,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,1366,53,0,0,0,0,2,2,0,0,10,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,1376,49,7630,15,12,23000,1,3,51,2304,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,1382,47,4700,0,2,50000,1,13,49,2695,13,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,2315,33,6800,17,0,30000,2,14,52,2080,10,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,1765,52,5110,12.73,2,21000,1,25,48,1920,14,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,1536,35,4230,10,0,15000,1,10,31,1280,12,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,2106,34,6440,14,0,2077,2,6,29,1292,11,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,1785,40,0,0,0,0,3,16,0,0,10,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,1596,30,6515,15,2,30000,2,9,52,3120,9,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,5253,82,0,0,0,0,2,35,0,0,11,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,5697,79,0,0,0,0,1,9,0,0,13,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA
2,7917,57,0,0,0,0,1,16,0,0,14,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,8087,52,5700,0,31,93000,1,24,43,1972,13,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA
2,6536,47,5160,14.95,4,26000,1,11,45,1808,14,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA
2,6375,55,5260,17.49,6,43000,1,20,48,3146,12,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA
2,7229,28,9830,0,7,80400,1,2,49,1729,12,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,5262,63,0,0,0,0,1,10,0,0,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA
2,9341,32,2200,0,2,104000,1,8,49,2928,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,1053,70,0,0,0,0,1,3,0,0,15,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,8986,49,8965,15.65,8,26000,3,13,50,2040,10,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,1267,72,0,0,0,0,3,22,0,0,11,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,1462,48,350,0,7,150000,1,9,45,1800,17,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,2332,43,2310,0,14,105000,1,7,50,2016,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,1872,24,4110,10,0,24000,1,5,52,1404,17,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,4148,65,3255,0,6,91000,1,5,50,1786,17,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,4985,65,4200,14.75,1,32700,1,10,49,1976,14,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,5240,62,20,0,13,303000,1,7,49,2695,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,4290,47,5700,15.5,1,34000,1,27,49,1960,17,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,4616,42,2100,50,0,0,1,0,47,2370,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,8937,39,7220,24.34,0,38000,1,1,50,2100,14,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,4265,36,3255,31.31,7,72000,1,1,46,1657,16,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,7653,33,3300,0,0,150000,1,1,48,2031,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,5389,32,5600,0,8,47000,1,3,49,2075,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,4462,25,4720,0,3,72000,1,1,48,1979,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,4954,68,4710,0,0,150000,1,12,50,1992,15,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,4241,66,0,0,0,0,1,20,0,0,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,8952,33,3160,0,1,70000,1,4,46,1828,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,8125,34,4840,0,2,101044,1,10,48,2380,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,5945,79,0,0,0,0,3,29,0,0,8,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,6207,40,3600,8.5,0,25000,2,0,52,1968,10,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,8570,33,8530,10,1,70000,1,5,52,2080,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,5316,32,9830,0,0,2500,1,3,5,300,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,7289,23,4610,9,0,13000,1,5,51,1785,12,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,6435,22,4810,12,2,21120,1,2,52,2072,14,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,6723,19,4050,7.45,0,3000,3,0,14,585,11,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,7778,59,310,0,12,40000,1,39,48,2784,13,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,6450,54,0,0,0,0,2,12,0,0,9,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,6532,32,5240,0,3,55000,1,5,48,2618,15,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,1525,65,0,0,0,0,1,10,0,0,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,1958,68,0,0,0,0,1,15,0,0,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,5534,32,800,0,2,67000,1,0,49,1960,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,5581,51,6320,28.95,10,102000,2,11,50,2300,11,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,5382,55,6200,0,6,75000,1,27,50,2500,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,5254,28,4210,0,0,50000,3,2,51,4080,11,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,511,75,0,0,0,0,1,25,0,0,12,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,6600,70,0,0,0,0,1,18,0,0,16,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,8695,59,0,0,0,0,1,0,0,0,12,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA
2,6437,36,4700,0,0,60000,1,12,52,2600,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,2156,69,205,0,0,0,1,15,51,2550,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,5142,63,5620,0,0,3600,1,9,22,550,15,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,8774,59,2110,0,9,0,1,34,52,1560,13,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,7903,25,50,0,0,15000,1,1,41,615,14,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,7018,32,2025,20,3,48750,1,10,51,2040,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,5108,72,0,0,0,0,1,21,0,0,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,8961,46,5940,0,4,65000,1,2,49,2000,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,7445,38,6050,15,0,10000,1,5,48,1920,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,618,85,0,0,0,0,1,30,0,0,12,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,612,64,0,0,0,0,1,8,0,0,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,139,34,6355,28,0,58000,1,0,50,1750,14,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,126,30,735,0,5,50000,1,1,36,1468,17,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,746,65,0,0,0,0,1,10,0,0,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,1332,95,0,0,0,0,0,45,0,0,14,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA
2,2029,60,140,0,2,68000,1,6,50,2250,17,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA
2,2216,27,4700,9.7,1,20000,1,2,50,2004,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA
2,5424,76,0,0,0,0,1,26,0,0,12,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA
2,6499,51,2000,29,11,56000,1,29,48,1920,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA
2,5767,30,6820,14,0,0,1,8,52,2340,12,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA
2,7702,55,6820,14,10,8600,1,37,51,1792,12,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA
2,6028,48,4620,10.17,1,24000,1,7,50,2024,16,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA
2,5685,47,4600,12.39,1,13000,3,0,52,1872,11,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,9422,35,3255,32,4,76000,1,1,49,2397,16,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,7367,32,3255,41,1,85000,1,0,51,1632,17,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,4646,29,3930,14.75,3,24000,1,1,50,2400,12,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,6776,30,0,0,0,0,1,3,0,0,14,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,403,68,800,33,39,17500,1,14,52,624,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,60,72,2160,0,8,88702,1,18,48,1912,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,352,41,10,0,0,210000,1,3,45,2497,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,1004,39,2200,150,0,20000,1,18,47,2097,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,823,45,9000,0,7,72000,1,13,52,3380,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,3937,28,2440,0,4,31000,1,0,51,2277,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,7590,54,4250,15,0,1200,1,12,52,1040,12,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,4033,67,940,0,0,0,1,14,16,960,14,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,6041,66,800,0,0,20000,1,23,20,1200,17,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,7032,46,2200,0,8,76000,1,16,50,2016,17,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,5694,50,5250,0,16,58000,1,20,47,2097,13,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,3885,58,6420,0,0,200,1,20,3,12,12,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,7086,35,0,0,0,0,2,14,0,0,11,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,4568,20,5620,9.5,0,2000,1,0,4,120,14,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,4943,88,0,0,0,0,1,37,0,0,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,3984,58,5620,16.81,14,33000,1,17,12,548,12,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,5918,38,7330,25,5,67000,2,3,49,2026,11,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,3990,38,5240,15.5,4,32500,1,6,45,2162,12,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,8604,36,9000,0,0,36000,1,3,42,2100,12,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,4580,30,7900,22.9,3,44000,1,3,49,1976,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,5340,26,2310,0,1,38000,1,1,52,2340,16,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,4219,58,5000,0,1,68000,2,9,44,1835,11,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,6404,33,430,0,17,46000,1,8,47,2350,14,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,8717,36,7750,15.35,2,40000,1,15,50,2096,14,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,4748,50,0,0,0,0,2,21,0,0,11,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,8077,62,7420,36,16,68500,1,34,47,1880,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,8119,57,3150,0,8,1e+05,1,1,49,1568,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,8666,69,0,0,0,0,1,19,0,0,14,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA
2,4994,44,50,0,9,160000,1,5,51,2295,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,5358,40,7315,40,16,125000,1,22,51,2040,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,9378,29,7920,0,1,50000,1,7,52,2340,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
2,4661,27,9810,0,9,15000,1,6,52,2496,15,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
2,7853,44,7210,998,0,30000,1,26,50,2100,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,2525,71,3300,39.67,54,76131,1,18,43,1771,16,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA
2,8758,68,4710,0,0,60000,1,35,51,2024,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,5308,43,4030,11.5,1,28000,2,22,43,1720,11,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,251,88,0,0,0,0,1,14,0,0,12,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,1514,61,0,0,0,0,2,12,0,0,12,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,1245,60,0,0,0,0,1,10,0,0,15,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,1506,34,5540,16.45,1,35000,2,11,48,1920,13,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,2011,31,530,0,7,83000,1,10,48,4320,17,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,1802,36,7810,15,10,52000,1,9,48,3120,12,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,1756,63,5000,29.8,43,62000,1,18,49,1944,14,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,1982,70,4610,0,0,8900,1,8,48,720,17,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,1230,37,0,0,0,0,1,1,0,0,16,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,2390,33,0,0,0,0,2,1,0,0,9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,9405,73,0,0,0,0,1,22,0,0,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
2,6556,49,8030,22.4,17,50000,1,30,49,2744,14,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
